ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,app,aexp,rexp,oexp,rrexp,asexp,rsexp,asawr,rsawr,isbuggy,code_churn
0,2,1,1,0.0,1,4.0,4299253.0,12.0,5.0,0,0.0,0.0,3.0,0.0,657.0,657.0,505.0,0.0,483.0,0.0009803921568627,0.4745098039215686,0.0,85
35,2,2,1,0.5916727785823275,1,2.0,256775.0,13.0,4.0,0,1.0,29178.0,1.0,36.0,5.0,37.0,5.0,8.0,2.0,0.5294117647058824,0.1764705882352941,0.0,35
10,2,2,2,0.600608575413187,1,2.0,278909.0,12.0,5.0,0,1.0,646996.0,2.0,133.0,89.0,133.0,89.0,130.0,87.0,0.9562043795620438,0.6423357664233577,0.0,41
4,1,1,1,0.0,1,6.0,258829.0,27.0,12.0,0,136.0,20223.0,2.0,621.0,1842.0,2239.0,1605.0,602.0,1776.0,0.1156058282208589,0.3406825153374233,0.0,13
2,1,1,1,0.0,1,3.0,4773.0,10.0,3.0,0,1.0,850942.0,2.0,514.0,1363.0,1753.0,1334.0,13.0,47.0,0.0707070707070707,0.2424242424242424,0.0,6
5,1,1,1,0.0,1,4.0,637793.0,26.0,11.0,0,2.0,1218.0,2.0,28.0,591.0,597.0,568.0,28.0,554.0,0.0266299357208448,0.509641873278237,0.0,11
7,6,2,1,0.939066320802451,1,5.0,950409.0,26.0,13.0,0,32.0,3843764.0,1.0,100.0,1044.0,1133.0,908.0,94.0,1025.0,0.0132848552649979,0.1434764368619773,0.0,36
7,3,3,1,0.8550045868345283,1,4.0,599829.0,28.0,14.0,0,60.0,772864.6666666666,6.0,232.0,1374.0,1374.0,1203.0,218.0,1018.0,0.2052483598875351,0.9550140581068416,0.0,40
8,1,1,1,0.0,1,2.0,49563.0,15.0,8.0,0,39.0,34126.0,3.0,71.0,698.0,739.0,698.0,66.0,609.0,0.0650485436893203,0.5922330097087378,0.0,14
2,4,4,1,0.8802217227209297,1,5.0,514057.0,28.0,13.0,0,51.0,233267.0,1.0,78.0,571.0,626.0,571.0,71.0,419.0,0.0471512770137524,0.275049115913556,1.0,48
2,3,2,1,0.7656875286573628,1,18.0,8457290.0,129.0,33.0,0,59.0,9270113.333333334,2.0,2003.0,1589.0,3114.0,1476.0,1080.0,1572.0,0.1348048385085422,0.196159122085048,0.0,77
149,4,2,1,0.9768527474425552,1,1.0,228893.0,10.0,2.0,0,8.0,527716.0,2.0,45.0,199.0,226.0,199.0,41.0,184.0,0.0746003552397868,0.3285968028419183,1.0,314
0,2,2,1,0.7642045065086203,1,2.0,664957.0,17.0,3.0,0,48.0,36266.0,1.0,19.0,1155.0,1174.0,1154.0,3.0,1147.0,0.0005048592704783,0.1448946106272876,0.0,27
0,1,1,1,0.0,1,2.0,1483354.0,15.0,12.0,0,9.0,1009501.0,10.0,4.0,734.0,734.0,719.0,2.0,467.0,0.006,0.936,0.0,13
4,1,1,1,0.0,1,1.0,246311.0,15.0,2.0,0,26.0,32837.0,2.0,482.0,1100.0,1333.0,959.0,225.0,620.0,0.2661955241460542,0.7314487632508834,0.0,10
8,5,2,1,0.93029948203502,1,14.0,3728061.0,141.0,32.0,0,62.0,459833.0,5.0,4.0,3795.0,3795.0,3032.0,4.0,2838.0,0.0006449116471043,0.366180833225848,0.0,87
0,2,1,1,0.9572951876544018,1,12.0,-17595720.0,62.0,15.0,0,0.0,0.0,2.0,24.0,392.0,393.0,392.0,0.0,2.0,0.0076923076923076,0.023076923076923,0.0,190
1,30,9,2,0.8153184821003299,1,6.0,-28153642.0,36.0,18.0,0,35.0,35072.066666666666,3.0,0.0,191.0,191.0,190.0,0.0,155.0,0.0039840637450199,0.6215139442231076,1.0,1935
16,11,5,1,0.9502728098612356,1,2.0,276999.0,16.0,5.0,0,49.0,386067.7272727273,3.0,887.0,971.0,1644.0,970.0,848.0,665.0,0.3989661654135338,0.31296992481203,0.0,42
272,3,3,1,0.534366846022825,1,4.0,9266278.0,43.0,25.0,0,33.0,2091392.3333333333,8.0,304.0,2791.0,2916.0,2571.0,301.0,1750.0,0.0525766016713091,0.3048398328690808,0.0,272
21,4,2,1,0.7750784672859096,1,2.0,123923.0,12.0,3.0,0,24.0,452689.5,2.0,9.0,1751.0,1753.0,1713.0,9.0,1548.0,0.003454231433506,0.5350604490500863,0.0,40
10,3,2,1,0.8582124890129997,1,5.0,2871237.0,53.0,22.0,0,7.0,4743318.0,5.0,3.0,2132.0,2133.0,1917.0,1.0,460.0,0.003610108303249,0.8321299638989169,0.0,52
36,11,7,2,0.1710317889779226,1,3.0,-27254829.0,9.0,2.0,0,17.0,1562065.705882353,2.0,113.0,210.0,263.0,207.0,102.0,165.0,0.405511811023622,0.6535433070866141,0.0,42
34,2,2,1,0.6292492238560345,1,7.0,2904525.0,48.0,13.0,0,161.0,1248183.0,1.0,147.0,1250.0,1265.0,1246.0,144.0,1240.0,0.0180865660471498,0.1547960583759511,0.0,38
17,4,2,1,0.8921540031979542,1,35.0,6414488.0,94.0,20.0,0,61.0,3857096.0,3.0,436.0,1080.0,1326.0,1078.0,418.0,1001.0,0.1660721363456203,0.3971462544589774,0.0,136
10,1,1,1,0.0,1,4.0,561172.0,15.0,6.0,0,37.0,9893.0,2.0,188.0,542.0,648.0,542.0,160.0,517.0,0.1195248700816629,0.384558277654046,0.0,22
26,9,4,1,0.9020693793357556,1,3.0,427500.0,24.0,9.0,0,102.0,145888.0,3.0,61.0,1017.0,1051.0,973.0,58.0,941.0,0.0194015126603091,0.309766524169681,0.0,64
2,1,1,1,0.0,1,2.0,13171.0,7.0,3.0,0,6.0,13891.0,3.0,32.0,328.0,351.0,328.0,0.0,23.0,0.0112359550561797,0.2696629213483146,0.0,5
56,2,2,1,0.954434002924965,1,2.0,246968.0,6.0,1.0,0,11.0,1660890.0,1.0,335.0,150.0,469.0,150.0,7.0,88.0,0.072072072072072,0.8018018018018018,0.0,56
12,2,2,1,0.6343095546405662,1,2.0,270173.0,11.0,4.0,0,56.0,1894.0,3.0,57.0,1408.0,1442.0,1408.0,55.0,1211.0,0.0291514836022904,0.6309213951067153,0.0,50
0,2,2,1,0.3712323266408756,1,3.0,52405.0,15.0,5.0,0,34.0,246843.0,2.0,0.0,497.0,497.0,496.0,0.0,397.0,0.0015455950540958,0.615146831530139,0.0,14
33,16,15,1,0.96213026112448,1,7.0,-16711330.0,40.0,13.0,0,34.0,250832.0,2.0,381.0,223.0,457.0,219.0,357.0,197.0,0.6964980544747081,0.3852140077821012,0.0,236
0,1,1,1,0.0,1,9.0,3515586.0,42.0,18.0,0,0.0,0.0,2.0,235.0,294.0,360.0,294.0,189.0,247.0,0.1304945054945055,0.1703296703296703,0.0,89
4,2,2,1,0.7871265862012691,1,6.0,290962.0,18.0,10.0,0,33.0,363442.5,2.0,2.0,1048.0,1048.0,1048.0,2.0,889.0,0.0020505809979494,0.608339029391661,0.0,34
124,7,2,1,0.837241949461482,1,6.0,3326993.0,41.0,16.0,0,5.0,1075889.2857142857,4.0,4.0,692.0,693.0,669.0,4.0,642.0,0.0046040515653775,0.5920810313075506,1.0,579
10,1,1,1,0.0,1,2.0,200371.0,16.0,6.0,0,127.0,34717.0,3.0,3.0,1136.0,1138.0,997.0,3.0,1077.0,0.000668560922614,0.1801771686444927,0.0,11
0,2,2,1,0.863120568566631,1,4.0,4174036.0,48.0,21.0,0,2.0,6516330.0,4.0,25.0,2406.0,2418.0,1915.0,25.0,2309.0,0.0037281330656724,0.3312302839116719,0.0,14
0,2,2,1,0.6880476235340796,1,3.0,1048740.0,14.0,10.0,0,54.0,342131.0,2.0,94.0,315.0,402.0,315.0,89.0,252.0,0.0624133148404993,0.1754507628294036,0.0,98
1,1,1,1,0.0,1,2.0,123988.0,16.0,8.0,0,36.0,1401002.0,5.0,2214.0,3877.0,5029.0,2726.0,2115.0,3583.0,0.2729618163054695,0.4623323013415892,0.0,4
25,5,3,1,0.7404478712769641,1,4.0,395528.0,19.0,10.0,0,22.0,2111235.0,2.0,2.0,825.0,825.0,825.0,2.0,756.0,0.0019417475728155,0.4899676375404531,0.0,122
14,4,1,1,0.8615456684129451,1,2.0,31884.0,10.0,3.0,0,7.0,841878.0,3.0,0.0,1886.0,1886.0,1702.0,0.0,1070.0,0.0001783484929552,0.1910112359550561,0.0,21
10,5,3,1,0.7815532864475382,1,2.0,220417.0,11.0,5.0,0,3.0,1016.8,2.0,25.0,211.0,228.0,211.0,25.0,181.0,0.0442930153321976,0.3100511073253833,0.0,29
1,3,2,1,0.7025212103296453,1,9.0,231612.0,30.0,10.0,0,82.0,3556215.333333333,4.0,258.0,1590.0,1745.0,1461.0,228.0,1503.0,0.0456539074960127,0.2998405103668261,0.0,121
2,1,1,1,0.0,1,2.0,748518.0,24.0,4.0,0,1.0,579058.0,2.0,231.0,1992.0,2108.0,1744.0,164.0,251.0,0.244807121661721,0.373887240356083,0.0,27
1,2,2,2,0.40343635676428,1,7.0,2010224.0,26.0,20.0,0,28.0,8133.0,4.0,71.0,851.0,869.0,851.0,64.0,676.0,0.0459039548022598,0.4781073446327684,0.0,112
62,2,2,1,0.9932338197397066,1,5.0,469197.0,26.0,7.0,0,10.0,4970.0,3.0,64.0,494.0,495.0,492.0,58.0,378.0,0.1501272264631043,0.9643765903307888,0.0,124
13,3,3,1,0.7022521198355074,1,8.0,1093752.0,45.0,20.0,0,22.0,167036.33333333334,6.0,0.0,1749.0,1749.0,1574.0,0.0,1441.0,0.0002673796791443,0.3855614973262032,0.0,58
0,2,2,1,1.0,1,1.0,126972.0,11.0,5.0,0,10.0,1765.0,4.0,72.0,636.0,657.0,495.0,62.0,489.0,0.0648815653964984,0.5046343975283213,0.0,10
0,7,3,1,0.6779818773188341,1,23.0,2157600.0,159.0,51.0,0,0.0,0.0,1.0,0.0,500.0,500.0,492.0,0.0,58.0,0.0131578947368421,0.7763157894736842,0.0,1380
0,1,1,1,0.0,1,7.0,105372.0,36.0,17.0,0,59.0,24569.0,2.0,120.0,1563.0,1672.0,1274.0,75.0,1481.0,0.0130003421142661,0.2535066712281902,0.0,1
0,6,2,1,0.6661245756292422,1,23.0,8157069.0,620.0,47.0,0,0.0,0.0,3.0,0.0,981.0,981.0,900.0,0.0,460.0,0.0017889087656529,0.8246869409660107,0.0,1374
53,3,2,1,0.9439237534225146,1,5.0,180062.0,25.0,10.0,0,186.0,404945.3333333333,3.0,908.0,1378.0,1994.0,1125.0,889.0,1344.0,0.13789897737837,0.2083978927796715,0.0,105
15,2,2,1,0.8366407419411672,1,2.0,87873.0,19.0,10.0,0,4.0,1845095.5,4.0,423.0,700.0,950.0,681.0,73.0,190.0,0.3394495412844037,0.8761467889908257,0.0,15
10,4,4,1,0.8707812129635293,1,4.0,626938.0,33.0,13.0,0,38.0,638352.5,2.0,22.0,1150.0,1155.0,907.0,22.0,543.0,0.0333817126269956,0.7895500725689405,0.0,56
66,3,2,1,0.9927419116347788,1,7.0,717685.0,51.0,23.0,0,187.0,95799.33333333331,4.0,925.0,2735.0,3274.0,2300.0,906.0,1852.0,0.1378209998480474,0.28156815073697,1.0,120
237,7,2,1,0.8560999241345042,1,11.0,1384615.0,46.0,6.0,0,103.0,50466.0,2.0,122.0,557.0,635.0,551.0,118.0,506.0,0.0333053456479149,0.1418975650713686,1.0,1186
1,1,1,1,0.0,1,2.0,4146978.0,26.0,10.0,0,24.0,3696410.0,5.0,1.0,2885.0,2885.0,2427.0,1.0,2722.0,0.0002862868594331,0.3897795591182365,0.0,3
106,8,6,2,0.7971510257661237,1,6.0,1599311.0,34.0,12.0,0,80.0,281626.875,3.0,45.0,1889.0,1929.0,1562.0,30.0,1686.0,0.0064382139148494,0.3503634475597092,1.0,178
1,2,2,1,0.9182958340544896,1,3.0,1822304.0,30.0,15.0,0,39.0,2724735.0,6.0,8.0,769.0,773.0,760.0,8.0,743.0,0.001369237790963,0.1131903240529438,1.0,18
5,1,1,1,0.0,1,2.0,191714.0,14.0,8.0,0,9.0,2637034.0,2.0,30.0,708.0,725.0,688.0,14.0,580.0,0.0235109717868338,0.9106583072100314,0.0,8
1,2,2,1,0.6098403047164004,1,2.0,1995910.0,13.0,5.0,0,18.0,686083.0,3.0,99.0,186.0,187.0,186.0,67.0,150.0,0.2328767123287671,0.5171232876712328,0.0,20
7,2,2,1,0.8701883352082784,1,6.0,632756.0,36.0,13.0,0,19.0,436243.0,3.0,297.0,1375.0,1665.0,1109.0,4.0,1213.0,0.0032552083333333,0.7903645833333334,0.0,79
11,1,1,1,0.0,1,7.0,1774952.0,112.0,18.0,0,2.0,2484971.0,5.0,38.0,719.0,747.0,604.0,35.0,398.0,0.0306643952299829,0.3398637137989778,0.0,41
2,2,2,1,1.0,1,2.0,68109.0,10.0,3.0,0,78.0,324692.0,2.0,159.0,1031.0,1138.0,1029.0,141.0,958.0,0.0596137699412258,0.4026028547439126,0.0,6
18,3,3,1,0.8571043436868339,1,2.0,1605131.0,11.0,7.0,0,63.0,17617.0,4.0,66.0,772.0,790.0,772.0,57.0,561.0,0.049828178694158,0.4828178694158075,0.0,42
0,1,1,1,0.0,1,4.0,1470544.0,22.0,9.0,0,0.0,0.0,4.0,487.0,646.0,982.0,646.0,394.0,532.0,0.22203485103991,0.2996065205171445,0.0,9
14,4,2,1,0.9380060247158002,1,2.0,49105.0,9.0,3.0,0,63.0,2943.0,2.0,244.0,393.0,580.0,393.0,212.0,318.0,0.1074130105900151,0.1608673726676752,0.0,35
2,2,2,1,1.0,1,3.0,252119.0,27.0,3.0,1,24.0,14979.0,1.0,308.0,308.0,308.0,308.0,276.0,276.0,0.1296209639681796,0.1296209639681796,0.0,4
541,9,6,1,0.5398536101549448,1,1.0,183537.0,11.0,2.0,0,11.0,104641.33333333331,3.0,64.0,83.0,83.0,82.0,35.0,52.0,0.6792452830188679,1.0,0.0,1098
43,2,1,1,0.8918107543797082,1,2.0,496838.0,12.0,4.0,0,54.0,758506.0,2.0,343.0,1622.0,1870.0,1433.0,301.0,1318.0,0.0803191489361702,0.3507978723404255,0.0,68
136,2,2,1,0.3465840349233273,1,7.0,1273248.0,42.0,14.0,0,3.0,3182327.0,4.0,325.0,127.0,353.0,127.0,236.0,110.0,0.8909774436090225,0.4172932330827067,1.0,339
4,3,3,1,0.4498730723765885,1,7.0,908508.0,43.0,16.0,0,21.0,107344.66666666669,5.0,492.0,505.0,508.0,502.0,379.0,391.0,0.9134615384615384,0.9423076923076924,0.0,62
3,1,1,1,0.0,1,2.0,-3707089.0,14.0,8.0,0,10.0,3656023.0,6.0,730.0,975.0,975.0,963.0,657.0,847.0,0.6707441386340469,0.8644240570846076,0.0,9
68,7,6,1,0.9038854345130928,1,7.0,564062.0,28.0,9.0,0,85.0,4135.0,3.0,641.0,1102.0,1102.0,1102.0,623.0,999.0,0.388301182327318,0.6222775357809583,0.0,147
1,2,2,1,0.4021791902022728,1,2.0,78330.0,16.0,9.0,0,5.0,194907.5,4.0,54.0,956.0,965.0,911.0,32.0,288.0,0.0973451327433628,0.8525073746312685,1.0,25
15,6,3,1,0.6496588772091827,1,2.0,71672.0,6.0,2.0,0,8.0,189687.0,2.0,102.0,922.0,933.0,870.0,95.0,784.0,0.1149700598802395,0.940119760479042,0.0,38
70,4,2,1,0.6005663697327653,1,5.0,976830.0,40.0,14.0,0,101.0,2061.0,3.0,134.0,955.0,1050.0,943.0,128.0,880.0,0.0351020408163265,0.2397278911564626,0.0,145
1,2,2,1,0.7793498372920851,1,3.0,3999601.0,18.0,8.0,0,50.0,44052.0,4.0,204.0,2215.0,2279.0,2191.0,180.0,1882.0,0.0672862453531598,0.7,0.0,26
393,5,5,3,0.8062916207257047,1,4.0,901337.0,14.0,9.0,0,38.0,96672.2,2.0,2.0,117.0,117.0,117.0,2.0,113.0,0.0163043478260869,0.6195652173913043,0.0,735
16,11,5,2,0.8783039153230544,1,5.0,49961.0,16.0,7.0,0,64.0,331028.0,3.0,1600.0,871.0,2203.0,848.0,1516.0,816.0,0.3730022129333661,0.200885173346447,0.0,30
6,3,2,1,0.4696176361315256,1,2.0,682152.0,37.0,14.0,0,10.0,1238441.0,6.0,8.0,3432.0,3433.0,2860.0,8.0,1440.0,0.0058631921824104,0.9387622149837134,1.0,216
78,42,20,1,0.8000515210381309,1,3.0,155501.0,22.0,7.0,0,207.0,22980.23809523809,2.0,820.0,1534.0,2141.0,1394.0,664.0,1340.0,0.1925303995367689,0.3882455124493341,0.0,156
4,1,1,1,0.0,1,2.0,3134355.0,31.0,13.0,0,154.0,161181.0,10.0,1889.0,4260.0,5266.0,3356.0,986.0,3302.0,0.1275029066012143,0.4266890582612065,0.0,7
0,3,1,1,0.7079749057776119,1,3.0,2320925.0,10.0,4.0,0,1.0,621841.6666666666,4.0,49.0,66.0,76.0,66.0,36.0,45.0,0.3333333333333333,0.4144144144144144,1.0,18
0,3,1,1,1.0,1,4.0,1831781.0,24.0,8.0,0,0.0,0.0,3.0,212.0,429.0,614.0,389.0,136.0,285.0,0.1834002677376171,0.3828647925033467,0.0,12
1,2,2,1,0.5665095065529053,1,2.0,77474.0,28.0,12.0,0,55.0,1185464.5,5.0,59.0,4599.0,4607.0,3694.0,59.0,3591.0,0.0078175895765472,0.4680130293159609,0.0,15
11,1,1,1,0.0,1,3.0,662556.0,17.0,6.0,0,32.0,70564.0,2.0,19.0,440.0,452.0,440.0,13.0,370.0,0.0199714693295292,0.5292439372325249,0.0,21
0,2,2,1,0.9430685934712908,1,8.0,871534.0,38.0,14.0,0,0.0,0.0,2.0,323.0,291.0,556.0,290.0,3.0,2.0,0.5,0.375,1.0,86
0,3,3,1,0.6376806397957252,1,8.0,1006934.0,33.0,10.0,0,18.0,17696.666666666668,3.0,2.0,1299.0,1300.0,1278.0,1.0,1101.0,0.000705965407695,0.3889869396399576,1.0,245
0,3,3,1,0.7686849523473515,1,11.0,1501452.0,84.0,20.0,0,215.0,127191.33333333331,3.0,354.0,3230.0,3368.0,2677.0,350.0,3110.0,0.0465764331210191,0.4128184713375796,0.0,54
2,1,1,1,0.0,1,2.0,4431722.0,19.0,12.0,0,2.0,19857591.0,6.0,949.0,2822.0,3418.0,2471.0,59.0,463.0,0.119047619047619,0.9206349206349206,0.0,2
305,5,3,1,0.9031411959917536,1,4.0,168291.0,22.0,4.0,1,59.0,177415.6,1.0,745.0,745.0,745.0,744.0,456.0,456.0,0.2482346550787615,0.2482346550787615,0.0,486
4,2,2,1,0.8497511372532974,1,2.0,395695.0,13.0,5.0,0,21.0,1938346.5,3.0,0.0,808.0,808.0,749.0,0.0,763.0,0.0007326007326007,0.5597069597069597,0.0,29
1,14,10,1,0.7712688076444509,1,14.0,1739324.0,66.0,22.0,0,43.0,1069522.357142857,1.0,24.0,600.0,605.0,592.0,17.0,477.0,0.0347490347490347,0.9227799227799228,0.0,1282
3,3,3,1,0.6501267132051687,1,2.0,408927.0,23.0,9.0,0,143.0,188997.66666666663,7.0,2872.0,5957.0,6157.0,4684.0,2122.0,3805.0,0.2743957606307354,0.4919219335659816,1.0,33
0,3,2,1,0.6184571167476193,1,6.0,12000128.0,38.0,15.0,0,28.0,1367796.3333333333,4.0,293.0,631.0,734.0,608.0,275.0,572.0,0.2381363244176013,0.4943917169974116,0.0,73
99,2,1,1,0.9995623404632308,1,4.0,111028.0,27.0,9.0,0,94.0,166348.0,3.0,434.0,1976.0,2242.0,1620.0,385.0,1743.0,0.0812460534624289,0.367080614607451,0.0,203
61,18,14,1,0.935255067623018,1,6.0,-27942058.0,21.0,8.0,0,29.0,45538.55555555556,2.0,3.0,131.0,132.0,131.0,2.0,120.0,0.0136986301369863,0.5525114155251142,1.0,141
4,3,2,1,0.8024052436705214,1,9.0,23435238.0,48.0,21.0,0,30.0,213781.0,2.0,0.0,1392.0,1392.0,1286.0,0.0,1199.0,0.0002779321845469,0.3335186214563646,0.0,144
3,2,2,1,0.9798687566511528,1,2.0,98932.0,17.0,9.0,0,40.0,528425.0,6.0,143.0,473.0,568.0,430.0,130.0,154.0,0.1679487179487179,0.1987179487179487,0.0,12
17,2,2,1,0.9975025463691152,1,2.0,11402.0,9.0,3.0,0,91.0,65842.0,2.0,102.0,1006.0,1062.0,962.0,99.0,930.0,0.0329163923633969,0.3064516129032258,0.0,34
25,6,3,1,0.7674539363193675,1,5.0,59246.0,9.0,2.0,0,58.0,151507.83333333334,2.0,317.0,348.0,594.0,348.0,309.0,308.0,0.2087542087542087,0.2080808080808081,0.0,112
2,2,2,1,0.2498822928331854,1,5.0,3641730.0,31.0,13.0,0,17.0,3776504.5,3.0,3.0,490.0,491.0,422.0,3.0,355.0,0.0048192771084337,0.4289156626506024,0.0,48
3,1,1,1,0.0,1,1.0,37615.0,6.0,2.0,0,4.0,1195180.0,2.0,26.0,1784.0,1793.0,1654.0,20.0,1671.0,0.0054916317991631,0.4372384937238494,1.0,7
2,2,2,1,0.9709505944546686,1,3.0,2113481.0,40.0,22.0,0,13.0,1821098.5,7.0,305.0,1869.0,1925.0,1730.0,30.0,407.0,0.0656779661016949,0.864406779661017,0.0,5
0,3,3,3,0.6539333266967021,1,7.0,2893446.0,61.0,16.0,0,58.0,15531.333333333334,2.0,0.0,163.0,163.0,163.0,0.0,159.0,0.0021141649048625,0.3382663847780127,0.0,260
3,3,2,1,0.7714233704047364,1,6.0,1126589.0,39.0,13.0,0,17.0,1149692.0,2.0,0.0,554.0,554.0,551.0,0.0,435.0,0.0021231422505307,0.9256900212314224,0.0,65
0,1,1,1,0.0,1,2.0,5098225.0,8.0,5.0,0,52.0,1914.0,4.0,102.0,997.0,1074.0,997.0,11.0,883.0,0.007416563658838,0.546353522867738,0.0,3
3,2,1,1,0.9910760598382222,1,2.0,23367.0,8.0,2.0,0,65.0,280695.0,2.0,11.0,941.0,948.0,926.0,11.0,873.0,0.0031982942430703,0.2329424307036247,0.0,9
22,6,3,1,0.6136949851450257,1,3.0,-31269909.0,13.0,5.0,0,9.0,320483.0,2.0,111.0,69.0,145.0,69.0,76.0,57.0,0.5539568345323741,0.4172661870503597,0.0,134
33,8,4,1,0.799567235329492,1,5.0,-11192576.0,20.0,6.0,0,24.0,4510.625,2.0,256.0,458.0,597.0,430.0,239.0,376.0,0.316622691292876,0.4973614775725594,1.0,244
2,2,2,1,0.9910760598382222,1,3.0,519557.0,18.0,6.0,0,44.0,583265.0,2.0,20.0,641.0,660.0,627.0,8.0,596.0,0.0024644030668127,0.1634720700985761,0.0,27
0,1,1,1,0.0,1,2.0,26809.0,9.0,1.0,1,0.0,0.0,1.0,742.0,742.0,742.0,741.0,262.0,262.0,0.6760925449871465,0.6760925449871465,0.0,336
12,2,2,1,0.9182958340544896,1,2.0,1307495.0,18.0,9.0,0,82.0,418292.5,3.0,78.0,1898.0,1917.0,1697.0,70.0,1828.0,0.0111128502113006,0.2862732822037878,0.0,15
34,4,3,1,0.971563127571914,1,3.0,155035.0,15.0,5.0,0,50.0,651077.0,2.0,61.0,1971.0,2009.0,1780.0,59.0,1867.0,0.0104384133611691,0.324982602644398,0.0,43
23,7,6,1,0.8688218966791477,1,9.0,4023409.0,118.0,29.0,0,75.0,796076.4285714285,2.0,31.0,1165.0,1186.0,1145.0,31.0,1153.0,0.0042132982225148,0.1519420671494404,0.0,203
5,2,2,1,0.9890934397021433,1,1.0,-10994035.0,8.0,4.0,0,2.0,333595.0,3.0,3.0,562.0,562.0,533.0,3.0,481.0,0.0051612903225806,0.6219354838709678,1.0,57
2,4,3,1,0.4799403159906468,1,7.0,941886.0,20.0,8.0,0,40.0,141877.5,2.0,32.0,392.0,410.0,392.0,31.0,317.0,0.0419947506561679,0.4173228346456692,1.0,164
2,2,2,1,0.6789538995185758,1,6.0,110334.0,32.0,13.0,0,5.0,3925346.0,3.0,17.0,345.0,348.0,308.0,7.0,114.0,0.019753086419753,0.2839506172839506,1.0,39
23,3,3,1,0.6976887088758825,1,2.0,1187612.0,15.0,6.0,0,31.0,1906.0,4.0,245.0,2716.0,2817.0,2291.0,242.0,2390.0,0.0448753462603878,0.4415512465373961,0.0,47
0,1,1,1,0.0,1,3.0,138555.0,20.0,10.0,0,23.0,134.0,5.0,911.0,921.0,1680.0,852.0,875.0,865.0,0.1985494106980961,0.1962828649138712,0.0,0
9,4,3,1,0.9025182662886329,1,3.0,6454.0,8.0,2.0,0,21.0,299375.0,1.0,473.0,192.0,580.0,192.0,90.0,152.0,0.4945652173913043,0.8315217391304348,0.0,32
0,1,1,1,0.0,1,7.0,1833067.0,101.0,24.0,0,4.0,1485151.0,6.0,0.0,783.0,783.0,695.0,0.0,551.0,0.0008547008547008,0.4717948717948718,1.0,11
1,1,1,1,0.0,1,3.0,518107.0,27.0,12.0,0,11.0,161050.0,3.0,1.0,1692.0,1693.0,1664.0,0.0,1491.0,0.0003604902667627,0.5378514780100937,0.0,1
7,3,3,1,0.826074224242703,1,3.0,70051.0,14.0,8.0,0,6.0,279285.0,2.0,1.0,31.0,32.0,31.0,1.0,25.0,0.054054054054054,0.7027027027027027,0.0,11
22,5,3,1,0.712834148972207,1,2.0,248812.0,8.0,4.0,0,56.0,28279.0,2.0,387.0,656.0,877.0,655.0,383.0,534.0,0.3475113122171945,0.4841628959276018,0.0,70
49,1,1,1,0.0,1,5.0,1607237.0,26.0,11.0,0,29.0,11709.0,4.0,506.0,1701.0,2098.0,1489.0,451.0,1621.0,0.0710915382195659,0.2551116703365838,0.0,66
10,2,2,1,0.4854607607459134,1,3.0,257160.0,34.0,5.0,1,30.0,120681.0,1.0,300.0,300.0,300.0,300.0,268.0,268.0,0.1267672007540056,0.1267672007540056,0.0,19
21,2,2,1,0.9961344835095796,1,3.0,-26460807.0,15.0,7.0,0,3.0,730261.0,4.0,48.0,237.0,248.0,237.0,39.0,208.0,0.1454545454545454,0.76,1.0,41
71,1,1,1,0.0,1,2.0,872799.0,43.0,17.0,0,31.0,5232.0,6.0,396.0,2400.0,2755.0,1914.0,113.0,2284.0,0.0149331936075451,0.2993188367828137,1.0,158
2,1,1,1,0.0,1,2.0,4933969.0,11.0,5.0,0,5.0,10623749.0,4.0,65.0,2714.0,2757.0,2339.0,62.0,2555.0,0.0092783505154639,0.3764359351988218,0.0,4
6,2,2,2,0.9986359641585718,1,8.0,1298935.0,34.0,11.0,0,6.0,991893.5,5.0,191.0,323.0,325.0,291.0,188.0,306.0,0.4725,0.7675,0.0,23
120,3,2,1,0.4492534666106497,1,15.0,4035937.0,121.0,53.0,0,35.0,120706.0,6.0,255.0,2138.0,2186.0,2065.0,9.0,1285.0,0.0021781746896101,0.2801132650838597,1.0,359
3,3,2,1,1.0,1,2.0,-8671076.0,9.0,4.0,0,23.0,193990.0,2.0,4.0,779.0,782.0,779.0,0.0,685.0,0.0011415525114155,0.7831050228310502,0.0,6
21,1,1,1,0.0,1,5.0,984121.0,28.0,8.0,0,58.0,66539.0,4.0,4.0,1528.0,1529.0,1437.0,3.0,1433.0,0.0008077544426494,0.2895799676898223,0.0,53
4,2,2,1,0.7219280948873623,1,1.0,26143.0,11.0,4.0,0,74.0,1520843.0,3.0,730.0,1206.0,1645.0,1202.0,693.0,992.0,0.2730133752950432,0.3906372934697089,0.0,15
0,2,2,2,0.345117314944953,1,2.0,495697.0,8.0,3.0,0,27.0,37948.0,3.0,196.0,364.0,365.0,322.0,193.0,350.0,0.4743276283618582,0.8581907090464548,0.0,31
0,1,1,1,0.0,1,3.0,195295.0,11.0,5.0,0,47.0,44508.0,1.0,11.0,338.0,340.0,338.0,10.0,322.0,0.0101289134438305,0.2974217311233886,0.0,14
185,3,3,3,0.6567737970675127,1,3.0,186876.0,9.0,6.0,0,28.0,40456.0,2.0,74.0,100.0,115.0,100.0,73.0,100.0,0.4431137724550898,0.6047904191616766,0.0,185
